SED_ID,stellar_mass,SFR,RA,DEC,X,Y,NAME,FIELD,Rs,GmR,UmG,Udet,zlya,zabs,zneb,type,comments,FULL_ID,z_best,GmRs,Comments,Umg,UmGa,G-R,Un-G,udet,zem,notes,NBmag,NBcol
Q1549-GNB5571,8512553500.0,4.0,237.9818861,19.1522262,293.89,1140.37,GNB5571,Q1549,,,,,2.7137,-1.0,,,,Q1549-GNB5571,2.7137,,,,,,,,,,26.25,0.62
Q1549-GNB5662,455754020.0,4.0,237.9812075,19.1629767,476.5,1129.89,GNB5662,Q1549,,,,,2.8623,-1.0,,,,Q1549-GNB5662,2.8623,,,,,,,,,,26.83,0.89
Q1549-GNB669,1164673300.0,1.0,237.9270346,19.1761886,703.23,258.21,GNB669,Q1549,,,,,2.8388,-1.0,,,,Q1549-GNB669,2.8388,,GNB669 24.1943 1.7194 2.8388 NB470 24.4217 1.3436 nb510 24.1150 1.5005 2.8388,,,,,,,,24.19,1.72
Q1549-GNB81,786442180.0,3.0,237.914161,19.1618458,460.24,50.24,GNB81,Q1549,,,,,2.8505,-1.0,,,,Q1549-GNB81,2.8505,,GNB81 24.4482 1.1001 2.8505 NB87 24.8166 1.0275 nb89 24.4102 1.1546 2.8505,,,,,,,,24.45,1.1
Q1549-GNB822,3211133200.0,10.0,237.9332463,19.1943558,1011.48,359.07,GNB822,Q1549,,,,,2.8634,-1.0,,,,Q1549-GNB822,2.8634,,=D4;  GNB822 23.9420 0.6556 2.8634 ; =D4 24.39 0.46 2.34 yes 2.8634 2.856 GAL;,,,,,,,,23.94,0.66
Q1549-GNB864,12989716000.0,6.0,237.931665,19.1992459,1094.6,333.84,GNB864,Q1549,,,,,2.8509,-1.0,,,,Q1549-GNB864,2.8509,,GNB864 25.6715 1.1685 2.8509 ; NB629 26.4795 0.6611 nb675 25.7506 0.8231 2.8509,,,,,,,,25.67,1.17
Q1549-GNB941,662051200.0,5.0,237.935123,19.190174,940.38,389.09,GNB941,Q1549,,,,,2.8626,-1.0,,,,Q1549-GNB941,2.8626,,=C4;  GNB941 23.9730 1.073 2.8626 ; =C4; NB706 24.4306 0.688 nb754 23.9402 0.8319 2.8626,,,,,,,,23.97,1.07
Q1549-GNB995,248794040000.0,124.0,237.9344829,19.2059078,1207.61,379.52,GNB995,Q1549,,,,,2.7898,-1.0,,,,Q1549-GNB995,2.7898,,,,,,,,,,26.37,1.09
Q1549-NB1271,784174590.0,9.0,237.9513996,19.2204942,1454.59,652.49,NB1271,Q1549,,,,,2.8284,-1.0,,,,Q1549-NB1271,2.8284,,nb1366 24.8962 1.0159 2.8284,,,,,,,,25.36,0.93
Q1549-NB161,124502770.0,2.0,237.9166323,19.1500252,259.37,89.47,NB161,Q1549,,,,,2.8818,-1.0,,,,Q1549-NB161,2.8818,,nb174 25.3447 0.4702 2.8818,,,,,,,,25.93,0.35
Q1549-NB3167,16462362000.0,16.0,238.0089238,19.1652879,514.65,1576.27,NB3167,Q1549,,,,,2.8265,-1.0,,,,Q1549-NB3167,2.8265,,"=BX166; nb3295 23.6667 0.4648 2.8265 =BX166; poss. z=0.248, but prob. not",,,,,,,,24.0,0.35
Q1549-NB32,1158703500.0,1.0,237.9111893,19.1680546,565.82,2.69,NB32,Q1549,,,,,2.846,-1.0,,,,Q1549-NB32,2.846,,nb37 25.0955 1.6535 2.8460 [ap2];double,,,,,,,,25.36,1.67
Q1549-NB385,13765001000.0,6.0,237.9135833,19.1946639,1017.62,42.53,NB385,Q1549,,,,,2.7509,-1.0,,,,Q1549-NB385,2.7509,,,,,,,,,,24.28,0.0
Q1549-BX221,8654329900.0,13.0,238.02544,19.18454,840.9941,1842.939,BX221,Q1549,24.87,,1.25,yes,-1.0,-1.0,2.3408,GAL,nebz from msfr2,Q1549-BX221,2.3408,0.57,,,,,,,,,,
Q1549-BX223,18676941000.0,59.0,238.02616,19.18332,820.2482,1854.485,BX223,Q1549,24.29,,0.92,yes,2.352,2.345,2.3492,GAL,zneb mosfire,Q1549-BX223,2.3492,0.29,,,,,,,,,,
Q1549-BX240,19858815000.0,12.0,238.03481,19.166,525.7851,1993.119,BX240,Q1549,24.21,,0.45,yes,-2.0,-2.0,2.0408,GAL,"nz; q1549_msfr1,2,3; slitcor1neb z; z corrected back 10/20/21",Q1549-BX240,2.0408,0.21,,,,,,,,,,
Q1549-BX81,2380729100.0,7.0,237.96992,19.18212,803.1004,948.1567,BX81,Q1549,24.5,,0.86,yes,-2.0,1.8,-1.0,GAL,"coords corrected, 4/13/2016",Q1549-BX81,1.8,0.32,,,,,,,,,,
Q1549-D15,11126091000.0,7.0,237.96866,19.18651,876.6883,928.8617,D15,Q1549,24.84,,1.56,yes,2.6973,2.6887,2.6923,GAL,"msfr, 5/2014, has Hdelta; nz; m1,m6 double Lya em; center at z=2.6931",Q1549-D15,2.6923,0.01,,,,,,,,,,
Q1549-MD1,984973440.0,15.0,237.92876,19.15909,412.7595,285.1904,MD1,Q1549,25.41,,1.42,yes,2.7113,2.7055,-1.0,GAL,"nz; m1+m2+m6; Lya em double, 2.7113/2.7016",Q1549-MD1,2.7055,0.4,,,,,,,,,,
Q1603-BM201,0.0,0.0,241.25097,38.23396,1384.93,1319.7,BM201,Q1603,24.4,0.41,0.38,yes,-2.0,0.898,-1.0,GAL,f1;  MgII/FeII + xtra lines,Q1603-BM201,0.898,,,,,,,,,,,
Q1603-BM210,2614894800.0,3.0,241.23807,38.20484,890.24,1146.62,BM210,Q1603,24.98,0.22,0.3,yes,-2.0,1.731,-1.0,GAL,m2+m5+m13; z not 100%,Q1603-BM210,1.731,,,,,,,,,,,
Q1603-BM222,945212290.0,7.0,241.23432,38.20798,943.69,1096.49,BM222,Q1603,24.99,0.26,0.43,yes,-2.0,-2.0,1.7044,GAL,"m8[ap1],m11; z from m11, but not precise",Q1603-BM222,1.7044,,,,,,,,,,,
Q1603-BM223,5142217200.0,8.0,241.23281,38.20789,942.2,1076.28,BM223,Q1603,24.56,0.34,0.54,yes,-2.0,1.877,-1.0,GAL,nz;  m4+m8[ap2 on slit w/BM222]; abs z not precise,Q1603-BM223,1.877,,,,,,,,,,,
Q1603-BM85,424510370.0,3.0,241.22243,38.19653,749.35,937.14,BM85,Q1603,24.65,0.08,0.15,yes,-2.0,1.278,-1.0,GAL,"m1,  f1; z from f1; not great",Q1603-BM85,1.278,,,,,,,,,,,
Q1603-BX100,4642129400.0,14.0,241.19926,38.20669,922.63,627.25,BX100,Q1603,24.76,0.64,1.44,yes,-2.0,2.425,-1.0,GAL,nz;  m13,Q1603-BX100,2.425,,,,,,,,,,,
Q1603-BX101,16977569000.0,10.0,241.19996,38.17956,461.48,635.96,BX101,Q1603,24.88,0.6,1.25,yes,-2.0,2.3196,2.3198,GAL,nz;  zneb from mosfire; lris z from N7,Q1603-BX101,2.3198,,,,,,,,,,,
Q1603-BX104,2777749200.0,17.0,241.20035,38.20262,853.42,641.74,BX104,Q1603,24.67,0.48,1.13,yes,2.5571,2.5466,-1.0,GAL,"obs  N5[ap1], as NB1934",Q1603-BX104,2.5466,,,,,,,,,,,
Q1603-BX105,33436852000.0,26.0,241.20312,38.19751,766.5,678.69,BX105,Q1603,23.06,0.43,0.71,yes,-2.0,1.5849,-1.0,GAL,"nz;  m1,m5,m7,m13; CIII] em at 1.5869",Q1603-BX105,1.5849,,,,,,,,,,,
Q1603-BX106,3588206800.0,11.0,241.20228,38.17108,317.29,666.83,BX106,Q1603,24.57,0.4,0.97,yes,-2.0,2.2708,2.2744,GAL,"LM1[ap1]; [ap2] might be z=2.338; nz; zneb only, from mosfire",Q1603-BX106,2.2744,,,,,,,,,,,
Q1603-BX109,2161995300.0,8.0,241.20338,38.17998,468.53,681.76,BX109,Q1603,24.4,0.24,0.53,yes,-2.0,1.662,1.6606,GAL,nz;  m7+m11,Q1603-BX109,1.6606,,,,,,,,,,,
Q1603-BX110,16050041000.0,16.0,241.20337,38.16767,259.3,681.34,BX110,Q1603,23.54,0.26,0.61,yes,-2.0,1.6827,-1.0,GAL,nz;  m2+m7+m12; pretty spec,Q1603-BX110,1.6827,,,,,,,,,,,
Q1603-BX112,2296457500.0,9.0,241.20361,38.21217,1015.66,685.59,BX112,Q1603,24.11,0.18,0.41,yes,-2.0,1.662,-1.0,GAL,nz;  m4+m7+m11,Q1603-BX112,1.662,,,,,,,,,,,
Q1603-BX113,6718755800.0,53.0,241.2041,38.23803,1455.19,692.75,BX113,Q1603,24.09,0.65,1.36,yes,-2.0,2.4088,2.4098,GAL,"sg2_H,sg2b_H,zneb from sg2_K; nz; m12",Q1603-BX113,2.4098,,,,,,,,,,,
Q1603-BX116,21162090000.0,16.0,241.20544,38.22845,1292.32,710.46,BX116,Q1603,24.03,0.32,0.98,yes,1.955,1.95,-1.0,GAL,nz;  m4,Q1603-BX116,1.95,,,,,,,,,,,
Q1603-BX125,43687252000.0,17.0,241.20889,38.16825,269.01,755.27,BX125,Q1603,24.86,0.21,0.8,yes,-1.0,-1.0,2.274,GAL,"zneb from sg1H mosfire, 6/13; also wblob_H 9/15",Q1603-BX125,2.274,,,,,,,,,,,
Q1603-BX127,3146565100.0,15.0,241.20957,38.20458,886.5,765.18,BX127,Q1603,24.15,0.46,0.97,yes,2.5581,2.551,2.5521,GAL,N5   as NB2080; LM1; double Lya 2.5592/2.5463--> zavg=2.5527; zneb msfr; nz; m4; z from m4,Q1603-BX127,2.5521,,,,,,,,,,,
Q1603-BX132,5273330200.0,16.0,241.21211,38.2213,1170.62,799.54,BX132,Q1603,24.46,0.53,1.28,yes,2.56,2.551,2.5529,NEW,"sg2_H;sg2b_H,sg2_K, Hb+4960; nz; m12",Q1603-BX132,2.5529,,,,,,,,,,,
Q1603-BX133,2119976800.0,16.0,241.21201,38.20468,888.13,797.84,BX133,Q1603,24.74,0.37,0.99,yes,-2.0,2.26,-1.0,GAL,,Q1603-BX133,2.26,,,,,,,,,,,
Q1603-BX135,4748095000.0,2.0,241.21201,38.19929,796.52,797.72,BX135,Q1603,25.45,0.42,1.24,yes,-2.0,2.408,2.4082,GAL,"zneb msfr wblob_H 9/15; nz; f1, faint but secure",Q1603-BX135,2.4082,,,,,,,,,,,
Q1603-BX138,24566282000.0,19.0,241.21427,38.16592,229.27,827.26,BX138,Q1603,23.41,0.31,0.65,yes,-1.0,-1.0,1.6373,GAL,sg1H mosfire 6/13,Q1603-BX138,1.6373,,,,,,,,,,,
Q1603-BX143,725609790.0,5.0,241.21432,38.20736,933.63,828.82,BX143,Q1603,25.34,0.16,1.09,yes,-2.0,2.5227,-1.0,GAL,observed on N7 as NB1973,Q1603-BX143,2.5227,,,,,,,,,,,
Q1603-BX148,15954121000.0,20.0,241.21609,38.18692,586.16,852.07,BX148,Q1603,24.46,0.22,0.81,yes,2.3663,-2.0,-1.0,GAL,,Q1603-BX148,2.3663,,,,,,,,,,,
Q1603-BX149,2137833000.0,42.0,241.21578,38.19131,660.79,848.02,BX149,Q1603,24.9,0.49,0.9,yes,2.2674,2.262,2.2633,GAL,zneb msfr wblob_H 9/15; nz; m13[ap1],Q1603-BX149,2.2633,,,,,,,,,,,
Q1603-BX150,3009494000.0,9.0,241.2175,38.20989,976.55,871.43,BX150,Q1603,24.65,0.38,1.05,yes,1.9985,-2.0,-1.0,GAL,nz;  m2; removed zabs 5/7/10,Q1603-BX150,1.9985,,,,,,,,,,,
Q1603-BX155,10075317000.0,4.0,241.21867,38.18117,488.37,886.49,BX155,Q1603,24.66,0.27,0.51,yes,-1.0,-1.0,2.1084,GAL,sg1H mosfire 6/13,Q1603-BX155,2.1084,,,,,,,,,,,
Q1603-BX157,3551863800.0,56.0,241.21926,38.16493,212.32,894.06,BX157,Q1603,24.52,0.51,0.86,yes,-2.0,2.5361,-1.0,GAL,LM1; prob correct,Q1603-BX157,2.5361,,,,,,,,,,,
Q1603-BX158,3434627100.0,8.0,241.21959,38.20479,889.81,899.29,BX158,Q1603,24.68,0.2,0.73,yes,1.891,1.887,-1.0,GAL,nz;  m8; m13 correct ID; add'l abs z=1.687,Q1603-BX158,1.887,,,,,,,,,,,
Q1603-BX159,719793020.0,14.0,241.21965,38.23671,1432.36,900.75,BX159,Q1603,24.93,0.21,0.67,yes,2.276,2.272,2.2724,GAL,"sg2_H,sg2b_H,zneb from sg2_K; nz; m12;",Q1603-BX159,2.2724,,,,,,,,,,,
Q1603-BX162,5024034800.0,15.0,241.22356,38.17457,376.07,951.83,BX162,Q1603,24.01,0.2,0.75,yes,2.3208,2.314,-1.0,GAL,,Q1603-BX162,2.314,,,,,,,,,,,
Q1603-BX164,3331305700.0,26.0,241.22408,38.17262,342.92,958.75,BX164,Q1603,24.04,0.26,0.55,yes,2.273,2.266,2.2676,GAL,zneb msfr wblob_H 9/15; nz; m11,Q1603-BX164,2.2676,,,,,,,,,,,
Q1603-BX165,272241860.0,5.0,241.22389,38.19468,717.87,956.64,BX165,Q1603,25.36,0.21,0.65,yes,-1.0,-1.0,2.2801,GAL,sg1H mosfire 6/13,Q1603-BX165,2.2801,,,,,,,,,,,
Q1603-BX167,919298180.0,14.0,241.22464,38.17039,305.0,966.21,BX167,Q1603,24.18,0.05,0.31,yes,-2.0,1.6365,-1.0,GAL,"nz;  m12; wk lines, but secure",Q1603-BX167,1.6365,,,,,,,,,,,
Q1603-BX171,2339160600.0,7.0,241.22687,38.21301,1029.36,996.88,BX171,Q1603,24.42,0.16,0.5,yes,1.8385,1.835,-1.0,GAL,nz;  m4; nice spec,Q1603-BX171,1.835,,,,,,,,,,,
Q1603-BX173,793025860.0,12.0,241.22684,38.19541,730.21,996.15,BX173,Q1603,24.8,0.28,1.05,yes,-2.0,2.5467,2.5489,GAL,"LM1[ap1];[ap2] is Lya z=2.5563; zneb mosfire; nz; m5,m11; z from m11",Q1603-BX173,2.5489,,,,,,,,,,,
Q1603-BX174,4672465400.0,7.0,241.22742,38.21678,1093.42,1004.31,BX174,Q1603,24.58,0.34,0.57,yes,-2.0,1.688,1.6855,GAL,zneb mosfire,Q1603-BX174,1.6855,,,,,,,,,,,
Q1603-BX179,3172257300.0,50.0,241.22978,38.17546,391.06,1035.13,BX179,Q1603,24.05,0.47,1.01,yes,2.374,2.3689,2.3704,GAL,"sg2_H,sg2b_H,sg2_K; all lines detected, incl. N2; nz; m4; nice",Q1603-BX179,2.3704,,,,,,,,,,,
Q1603-BX18,5160107500.0,10.0,241.16342,38.20884,960.24,147.66,BX18,Q1603,24.4,0.28,0.94,yes,-2.0,2.167,-1.0,GAL,m8,Q1603-BX18,2.167,,,,,,,,,,,
Q1603-BX180,3984093400.0,31.0,241.23164,38.17131,320.48,1059.96,BX180,Q1603,23.49,0.31,1.18,yes,-2.0,2.374,-1.0,GAL,nz;  m5+m12,Q1603-BX180,2.374,,,,,,,,,,,
Q1603-BX183,12214020000.0,6.0,241.30349,38.16041,133.97,2021.96,BX183,Q1603,25.35,0.25,0.93,yes,2.6655,-2.0,-1.0,GAL,N7,Q1603-BX183,2.6655,,,,,,,,,,,
Q1603-BX184,3305078000.0,33.0,241.30329,38.18615,571.47,2019.41,BX184,Q1603,24.1,0.15,1.02,yes,2.434,2.427,-1.0,GAL,"m1,m13 z agree",Q1603-BX184,2.427,,,,,,,,,,,
Q1603-BX185,933284480.0,9.0,241.25306,38.16734,252.55,1346.71,BX185,Q1603,24.25,0.01,0.46,yes,-2.0,1.7226,-1.0,GAL,nz;  m8; CIII] em,Q1603-BX185,1.7226,,,,,,,,,,,
Q1603-BX186,5051408900.0,8.0,241.2494,38.23423,1389.55,1298.7,BX186,Q1603,24.16,0.08,0.37,yes,1.727,1.724,1.7247,GAL,,Q1603-BX186,1.7247,,,,,,,,,,,
Q1603-BX187,2660063200.0,13.0,241.24873,38.23415,1388.2,1289.73,BX187,Q1603,24.07,0.17,0.57,yes,-2.0,1.726,1.7247,GAL,nzneb mosfire; z; m11; has CIII] em,Q1603-BX187,1.7247,,,,,,,,,,,
Q1603-BX19,4398403600.0,6.0,241.16409,38.23278,1367.12,157.36,BX19,Q1603,24.48,0.03,0.74,yes,-2.0,1.95,-1.0,GAL,m4,Q1603-BX19,1.95,,,,,,,,,,,
Q1603-BX190,8241451000.0,26.0,241.24415,38.19898,790.51,1227.9,BX190,Q1603,23.74,0.32,1.02,yes,-2.0,2.021,2.0216,GAL,nz;  m1; nice spectrum,Q1603-BX190,2.0216,,,,,,,,,,,
Q1603-BX191,55032455000.0,21.0,241.24,38.20686,924.53,1172.49,BX191,Q1603,25.42,0.21,0.88,yes,2.5428,-1.0,2.5447,GAL,"on   N1 as NB1184=NB1700 on new list; nz; zneb only, from mosfire",Q1603-BX191,2.5447,,,,,,,,,,,
Q1603-BX195,1173016800.0,11.0,241.29798,38.21252,1019.75,1948.49,BX195,Q1603,24.43,0.08,0.6,yes,-2.0,1.778,-1.0,GAL,,Q1603-BX195,1.778,,,,,,,,,,,
Q1603-BX201,4502260200.0,22.0,241.29546,38.22061,1157.29,1914.82,BX201,Q1603,23.35,0.1,0.54,yes,1.835,1.83,-1.0,GAL,,Q1603-BX201,1.83,,,,,,,,,,,
Q1603-BX202,1131413100.0,14.0,241.28905,38.21276,1023.95,1828.98,BX202,Q1603,24.57,0.07,0.4,yes,1.896,1.888,-1.0,GAL,nz;  m11; poss. SiIII em,Q1603-BX202,1.888,,,,,,,,,,,
Q1603-BX205,12956910000.0,20.0,241.29477,38.15446,32.95,1905.14,BX205,Q1603,24.85,0.36,0.95,yes,-2.0,2.206,-1.0,GAL,m12; not 100% sure,Q1603-BX205,2.206,,,,,,,,,,,
Q1603-BX206,3377442300.0,26.0,241.29293,38.18763,596.76,1880.73,BX206,Q1603,24.6,0.43,0.92,yes,2.28,2.275,2.2781,GAL,"sg2_H,sg2b_H,sg2_K; m12; strong abs, em v. wk.",Q1603-BX206,2.2781,,,,,,,,,,,
Q1603-BX21,8805756900.0,13.0,241.16375,38.20309,862.5,151.9,BX21,Q1603,24.5,0.27,1.26,yes,-2.0,2.177,-1.0,GAL,m13,Q1603-BX21,2.177,,,,,,,,,,,
Q1603-BX211,13052134000.0,13.0,241.29262,38.16577,225.21,1876.43,BX211,Q1603,24.48,0.23,0.89,yes,2.278,2.274,-1.0,GAL,m4;  strong extra abs z~1.850 if CIV,Q1603-BX211,2.274,,,,,,,,,,,
Q1603-BX213,3236488200.0,25.0,241.29013,38.19215,673.62,1843.28,BX213,Q1603,23.59,0.13,0.44,yes,-2.0,1.703,-1.0,GAL,nz;  m1; nice spectrum,Q1603-BX213,1.703,,,,,,,,,,,
Q1603-BX216,17994107000.0,90.0,241.28495,38.21215,1013.64,1774.11,BX216,Q1603,23.92,0.67,1.43,yes,-2.0,2.447,2.4459,GAL,"nz;  m5,m11; z from m1; zneb mosfire 6/13 sg1H",Q1603-BX216,2.4459,,,,,,,,,,,
Q1603-BX223,16591600000.0,26.0,241.28613,38.23731,1441.27,1790.11,BX223,Q1603,23.14,0.33,0.62,yes,-2.0,-2.0,1.5352,GAL,,Q1603-BX223,1.5352,,,,,,,,,,,
Q1603-BX227,1045440900.0,10.0,241.28707,38.23991,1485.44,1802.7,BX227,Q1603,23.97,0.0,0.32,yes,-2.0,1.658,-1.0,GAL,"m13[ap1],m1; z from sum",Q1603-BX227,1.658,,,,,,,,,,,
Q1603-BX228,494118750.0,3.0,241.28709,38.22579,1245.45,1802.86,BX228,Q1603,24.84,-0.14,0.22,yes,-2.0,-2.0,1.4963,GAL,m4;  zneb mosfire 6/13 sg1H,Q1603-BX228,1.4963,,,,,,,,,,,
Q1603-BX23,1896190500.0,37.0,241.16463,38.18177,500.09,163.02,BX23,Q1603,25.29,0.27,0.9,yes,2.5854,-2.0,-1.0,GAL,N1;N5 old NB0537/new NB828,Q1603-BX23,2.5854,,,,,,,,,,,
Q1603-BX233,3311139300.0,3.0,241.2848,38.23141,1341.0,1772.27,BX233,Q1603,24.29,0.04,0.31,yes,-2.0,-2.0,1.3022,GAL,zneb mosfire; m8; prob corr,Q1603-BX233,1.3022,,,,,,,,,,,
Q1603-BX235,6403741700.0,5.0,241.28325,38.23844,1460.51,1751.59,BX235,Q1603,24.5,0.06,0.51,yes,-2.0,1.924,-1.0,GAL,m1;  double w/BX240,Q1603-BX235,1.924,,,,,,,,,,,
Q1603-BX237,1210298100.0,7.0,241.28268,38.21204,1011.8,1743.73,BX237,Q1603,25.04,0.16,1.0,yes,2.55,2.548,-1.0,GAL,N1,Q1603-BX237,2.548,,,,,,,,,,,
Q1603-BX238,9094537200.0,28.0,241.28293,38.2281,1284.77,1747.22,BX238,Q1603,23.08,0.16,0.61,yes,-2.0,1.704,-1.0,GAL,,Q1603-BX238,1.704,,,,,,,,,,,
Q1603-BX245,1305231200.0,8.0,241.28216,38.16236,167.4,1736.33,BX245,Q1603,24.98,0.29,1.08,yes,2.386,2.378,2.3817,GAL,"sg2_H,sg2b_H,sg2_K; Hb flux compromised by n.s. residual; m4",Q1603-BX245,2.3817,,,,,,,,,,,
Q1603-BX246,7254779400.0,14.0,241.2812,38.24092,1502.7,1724.19,BX246,Q1603,23.91,0.22,0.65,yes,1.8841,1.881,-1.0,GAL,LM1[ap1]; [ap2] has zabs=1.6816 ; m13; messed up slit,Q1603-BX246,1.881,,,,,,,,,,,
Q1603-BX248,6467184100.0,10.0,241.28099,38.2086,953.36,1721.09,BX248,Q1603,23.18,-0.03,0.24,yes,-2.0,1.386,-1.0,GAL,has  CIII] em,Q1603-BX248,1.386,,,,,,,,,,,
Q1603-BX250,6597805600.0,33.0,241.27683,38.22157,1173.87,1665.54,BX250,Q1603,22.98,0.29,0.5,yes,-2.0,1.534,1.535,GAL,nz;  m8; zneb mosfire 6/13 sg1H,Q1603-BX250,1.535,,,,,,,,,,,
Q1603-BX255,6922480100.0,34.0,241.27758,38.22886,1297.77,1675.65,BX255,Q1603,23.69,0.44,1.32,yes,-2.0,2.4323,2.4349,GAL,LM1; nz; m11; strong abs; close to BX256,Q1603-BX255,2.4349,,,,,,,,,,,
Q1603-BX256,1832137000.0,14.0,241.27746,38.22939,1306.78,1674.05,BX256,Q1603,24.11,0.22,0.63,yes,-2.0,1.7,-1.0,GAL,nz;  m1+m13; v. close to BX255; poss. addl abs @z=1.667,Q1603-BX256,1.7,,,,,,,,,,,
Q1603-BX262,8187944400.0,5.0,241.27106,38.18577,565.48,1587.94,BX262,Q1603,24.2,0.19,0.43,yes,-2.0,1.595,1.597,GAL,nz;  m1; zneb mosfire 6/13 sg1H,Q1603-BX262,1.597,,,,,,,,,,,
Q1603-BX271,1382590500.0,10.0,241.26857,38.23469,1397.01,1555.17,BX271,Q1603,24.27,0.16,0.38,yes,-2.0,1.6693,-1.0,GAL,"LM1; nz; m1; re, uncertain z 1/31/11",Q1603-BX271,1.6693,,,,,,,,,,,
Q1603-BX272,2726519800.0,13.0,241.26959,38.19448,713.55,1568.36,BX272,Q1603,23.87,0.29,0.91,yes,-1.0,-1.0,1.3282,GAL,zneb mosfire,Q1603-BX272,1.3282,,,,,,,,,,,
Q1603-BX274,11488108000.0,11.0,241.26918,38.20649,917.69,1563.01,BX274,Q1603,23.85,0.33,0.6,yes,-2.0,1.543,-1.0,GAL,nz;  m2; v. strong CIV abs; has xtra abs lines,Q1603-BX274,1.543,,,,,,,,,,,
Q1603-BX277,3523431400.0,70.0,241.26887,38.22498,1231.97,1559.07,BX277,Q1603,24.09,0.46,1.44,yes,-2.0,2.55,2.5499,GAL,LM1; zneb mosfire; BX277b has zneb =1.6715; nz; m13; addl abs z=2.428,Q1603-BX277,2.5499,,,,,,,,,,,
Q1603-BX281,4560126000.0,11.0,241.25054,38.22521,1236.21,1313.82,BX281,Q1603,24.35,0.1,0.37,yes,2.3286,-2.0,2.3258,GAL,"sg2_H,sg2b_H,sg2_K; nz; m8; wk abs lines, possible int sys 2.214",Q1603-BX281,2.3258,,,,,,,,,,,
Q1603-BX282,18881489000.0,9.0,241.26487,38.23387,1383.14,1505.66,BX282,Q1603,24.01,0.21,0.57,yes,1.842,1.836,-1.0,GAL,"nz;  m5,m8",Q1603-BX282,1.836,,,,,,,,,,,
Q1603-BX29,4123182600.0,13.0,241.16735,38.17971,464.99,199.38,BX29,Q1603,24.22,0.25,0.7,yes,-2.0,1.771,-1.0,GAL,"m5,m11; z from m11",Q1603-BX29,1.771,,,,,,,,,,,
Q1603-BX294,8217802800.0,82.0,241.26189,38.22003,1147.95,1465.62,BX294,Q1603,22.98,0.11,0.94,yes,2.4528,2.4488,2.451,GAL,LM1[ap1]; [ap2] zlya 2.4538; [ap3] zlya=2.0392; nz; m1; nice spec,Q1603-BX294,2.451,,,,,,,,,,,
Q1603-BX294-CS11,3337437400.0,5.0,,,,,CS11,,,,,,,,,,,,,,,,,,,,,,,
Q1603-BX294-CS8,4626155500.0,1.0,,,,,CS8,,,,,,,,,,,,,,,,,,,,,,,
Q1603-BX294b,0.0,0.0,241.261307,38.219765,1143.46,1457.84,BX294b,Q1603,24.83,0.42,0.14,yes,0.7496,0.7492,-1.0,GAL,"LM1[ap2]; has strong [OII], [NeIII] on red side spectrum",Q1603-BX294b,0.7492,,,,,,,,,,,
Q1603-BX294c,6478676500.0,102.0,241.259735,38.218414,1120.56,1436.71,BX294c,Q1603,24.83,0.46,0.47,yes,-2.0,1.3755,-1.0,GAL,LM1[ap3],Q1603-BX294c,1.3755,,,,,,,,,,,
Q1603-BX295,542883010.0,10.0,241.25981,38.1969,754.85,1437.48,BX295,Q1603,24.96,0.33,0.56,yes,1.998,1.99,-1.0,GAL,nz;  m13,Q1603-BX295,1.99,,,,,,,,,,,
Q1603-BX296,2729485600.0,43.0,241.26017,38.19018,640.63,1442.21,BX296,Q1603,24.03,0.59,1.09,yes,2.973,2.97,-1.0,GAL,nz;  m1[ap2]; m1[ap1] has z=1.772,Q1603-BX296,2.97,,,,,,,,,,,
Q1603-BX297,629415040.0,9.0,241.25878,38.22994,1316.45,1424.13,BX297,Q1603,24.49,0.11,0.42,yes,-2.0,1.769,-1.0,GAL,nz;  m1+m4[ap1],Q1603-BX297,1.769,,,,,,,,,,,
Q1603-BX308,22228330000.0,14.0,241.25484,38.16083,141.87,1370.45,BX308,Q1603,24.2,0.31,1.27,yes,-2.0,1.833,-1.0,GAL,"m12[ap2]; [ap1] has z=0.916 CIII], but z=0.947 FeII abs",Q1603-BX308,1.833,,,,,,,,,,,
Q1603-BX32,4681641500.0,11.0,241.16855,38.16538,221.39,215.02,BX32,Q1603,24.3,0.23,0.62,yes,2.632,-2.0,-1.0,GAL,,Q1603-BX32,2.632,,,,,,,,,,,
Q1603-BX325,8206196200.0,16.0,241.249,38.16994,296.82,1292.38,BX325,Q1603,24.0,0.29,0.86,yes,-2.0,1.8878,-1.0,GAL,"nz;  m4, seen in abs in BX334 spec",Q1603-BX325,1.8878,,,,,,,,,,,
Q1603-BX33,1394638100.0,11.0,241.16902,38.16633,237.52,221.34,BX33,Q1603,24.56,0.37,0.78,yes,-1.0,-1.0,1.5577,GAL,zneb msfr wblob_H 9/15,Q1603-BX33,1.5577,,,,,,,,,,,
Q1603-BX334,870775740.0,5.0,241.25009,38.16997,297.31,1306.98,BX334,Q1603,25.0,0.15,0.58,yes,1.996,1.988,-1.0,GAL,nz;  m12[ap2]; xtra abs z=1.898 (BX325),Q1603-BX334,1.988,,,,,,,,,,,
Q1603-BX336,163700000.0,3.0,241.24895,38.19374,701.35,1292.07,BX336,Q1603,25.43,0.32,1.09,yes,2.5399,2.5381,-1.0,GAL,"N1,  old NB1431, N5[ap1], as NB2331",Q1603-BX336,2.5381,,,,,,,,,,,
